"basin","basin_id","site","site_id","latitude","longitude","year","n_transects","ak_acid_weed_avg","ak_acid_weed_sd","ak_acid_weed_var","ak_broad-ribbed_kelp_avg","ak_broad-ribbed_kelp_sd","ak_broad-ribbed_kelp_var","ak_bull_kelp_avg","ak_bull_kelp_sd","ak_bull_kelp_var","ak_feather_boa_n_avg","ak_feather_boa_n_sd","ak_feather_boa_n_var","ak_five-ribbed_kelp_avg","ak_five-ribbed_kelp_sd","ak_five-ribbed_kelp_var","ak_giant_kelp_n_avg","ak_giant_kelp_n_sd","ak_giant_kelp_n_var","ak_sieve_kelp_avg","ak_sieve_kelp_sd","ak_sieve_kelp_var","ak_sugar_kelp_avg","ak_sugar_kelp_sd","ak_sugar_kelp_var","ak_three-ribbed_kelp_avg","ak_three-ribbed_kelp_sd","ak_three-ribbed_kelp_var","ak_torn_kelp_avg","ak_torn_kelp_sd","ak_torn_kelp_var","ak_winged_kelp_avg","ak_winged_kelp_sd","ak_winged_kelp_var","ak_wire_weed_avg","ak_wire_weed_sd","ak_wire_weed_var","ak_woody_kelp_avg","ak_woody_kelp_sd","ak_woody_kelp_var"
"Admiralty_Inlet",5,"Possession_Point",26,47.90005,-122.383133,2023,6,0.02,0.03,0,0,0,0,0.02,0.02,0,0,0,0,0.3,0.22,0.05,0,0,0,0.35,0.22,0.05,2.17,1.15,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admiralty_Inlet",5,"Possession_Point",26,47.90005,-122.383133,2024,6,0.01,0.01,0,0,0,0,0.17,0.29,0.09,0,0,0,0.12,0.06,0,0,0,0,0.71,0.49,0.24,4.29,2.53,6.38,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0
"Admiralty_Inlet",5,"Possession_Point",26,47.90005,-122.383133,2025,6,0.01,0.01,0,0.01,0.02,0,0.18,0.27,0.07,0,0,0,0.15,0.08,0.01,0,0,0,0.49,0.51,0.26,1.51,1.3,1.69,0,0,0,0,0,0,0,0,0,0.03,0.05,0,0,0,0
"Admiralty_Inlet",5,"Foulweather_Bluff",27,47.941083,-122.6012,2022,6,0.34,0.54,0.3,0.06,0.15,0.02,0.34,0.31,0.09,0,0,0,0.05,0.05,0,0,0,0,0.04,0.04,0,0.36,0.36,0.13,0,0.01,0,0,0,0,0.02,0.05,0,0.14,0.16,0.02,0,0,0
"Admiralty_Inlet",5,"Foulweather_Bluff",27,47.941083,-122.6012,2023,6,0.26,0.38,0.14,0,0,0,0.04,0.05,0,0,0,0,0.12,0.17,0.03,0,0,0,0.16,0.19,0.03,0.46,0.6,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.13,0.02
"Admiralty_Inlet",5,"Foulweather_Bluff",27,47.941083,-122.6012,2024,6,0.17,0.24,0.06,0,0.01,0,0.09,0.13,0.02,0,0,0,0.29,0.36,0.13,0,0,0,0.08,0.1,0.01,0.33,0.36,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0.03
"Admiralty_Inlet",5,"Foulweather_Bluff",27,47.941083,-122.6012,2025,5,0.16,0.22,0.05,0,0,0,0.11,0.06,0,0,0,0,0.18,0.11,0.01,0,0,0,0.03,0.05,0,0.44,0.09,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.04,0
"Northern_Coast",4,"Rock_305",28,47.95185,-124.6698,2024,6,0,0,0,0,0.01,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.01,0,0,0,0.38,0.2,0.04,0,0.01,0,0,0,0,0.34,0.2,0.04
"Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,48.003363,-122.301536,2022,6,0,0,0,0,0,0,0.34,0.35,0.12,0,0,0,0.03,0.04,0,0,0,0,0,0,0,1.89,1.59,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,48.003363,-122.301536,2023,6,0,0,0,0,0,0,0.4,0.38,0.15,0,0,0,0,0.01,0,0,0,0,0,0,0,2.04,1.19,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,48.003363,-122.301536,2024,6,0.01,0.01,0,0,0,0,1.1,0.55,0.31,0,0,0,0.28,0.17,0.03,0,0,0,0,0,0,2.22,1.4,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,48.003363,-122.301536,2025,6,0,0,0,0,0,0,1.24,1.75,3.07,0,0,0,0.01,0.02,0,0,0,0,0,0,0,1.28,1.05,1.1,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0
"Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,48.118525,-123.315716,2023,6,0.96,1.2,1.44,0.29,0.39,0.15,0.01,0.02,0,0,0,0,0.11,0.11,0.01,0,0,0,0.03,0.05,0,0.34,0.16,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,2.04,2.48,6.17
"Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,48.118525,-123.315716,2024,6,0.45,0.46,0.21,1.4,2.72,7.39,0.14,0.23,0.05,0,0,0,0.48,0.59,0.35,0,0,0,0.01,0.02,0,0.36,0.83,0.69,0,0,0,0,0.01,0,0.02,0.05,0,0,0,0,1.94,2.87,8.23
"Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,48.118525,-123.315716,2025,6,0.14,0.18,0.03,0.34,0.64,0.41,0.02,0.05,0,0,0,0,0.43,0.5,0.25,0,0,0,0.11,0.15,0.02,0.15,0.15,0.02,0,0,0,0,0.01,0,0,0.01,0,0,0,0,2.03,3.25,10.59
"Saratoga/Whidbey_Basin",6,"Lowell_Point",31,48.11942,-122.48704,2021,6,0,0,0,0,0,0,0.39,0.72,0.51,0,0,0,0.05,0.08,0.01,0,0,0,0,0,0,2.28,2.6,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saratoga/Whidbey_Basin",6,"Lowell_Point",31,48.11942,-122.48704,2022,6,0,0,0,0,0,0,0.06,0.07,0.01,0,0,0,0.12,0.13,0.02,0,0,0,0.08,0.2,0.04,1.39,1.66,2.74,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0,0,0
"Saratoga/Whidbey_Basin",6,"Lowell_Point",31,48.11942,-122.48704,2023,6,0.01,0.01,0,0,0,0,0.81,0.41,0.17,0,0,0,0.15,0.19,0.04,0,0,0,0.04,0.07,0.01,0.94,0.45,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saratoga/Whidbey_Basin",6,"Lowell_Point",31,48.11942,-122.48704,2024,6,0.01,0.03,0,0,0,0,1.87,0.58,0.33,0,0,0,0.06,0.08,0.01,0,0,0,0,0,0,1.57,0.67,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saratoga/Whidbey_Basin",6,"Lowell_Point",31,48.11942,-122.48704,2025,6,0,0,0,0,0,0,1.51,1.9,3.62,0,0,0,0,0,0,0,0,0,0,0,0,1.13,1.07,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,48.133602,-122.934924,2023,6,0.06,0.07,0,0,0.01,0,0,0,0,0,0,0,0.39,0.16,0.03,0,0,0,0,0,0,2.18,0.9,0.8,0,0,0,0,0,0,0.24,0.21,0.04,0,0,0,0.41,0.19,0.04
"Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,48.133602,-122.934924,2024,6,0.24,0.26,0.07,0,0,0,0,0,0,0,0,0,0.1,0.1,0.01,0,0,0,0,0,0,1.91,2.54,6.48,0,0,0,0,0,0,0.44,0.24,0.06,0,0,0,0.96,0.63,0.39
"Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,48.133602,-122.934924,2025,6,0.21,0.12,0.01,0.01,0.03,0,0.01,0.02,0,0,0,0,0.1,0.05,0,0,0,0,0.02,0.05,0,1.18,0.64,0.41,0.01,0.01,0,0,0,0,0.31,0.2,0.04,0.01,0.03,0,2.15,3.06,9.37
"Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,48.138791,-122.844791,2022,6,2.08,2.49,6.19,0.26,0.27,0.07,0.28,0.2,0.04,0,0,0,0.19,0.25,0.06,0,0,0,0.03,0.07,0,0.32,0.18,0.03,0,0,0,0.01,0.01,0,0,0,0,0,0,0,5.09,1.89,3.57
"Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,48.138791,-122.844791,2023,6,0.01,0.02,0,0.22,0.16,0.03,0.26,0.11,0.01,0,0,0,0.54,0.35,0.12,0,0,0,0.26,0.27,0.07,0.91,0.59,0.34,0,0.01,0,0,0,0,0,0,0,0,0.01,0,1.76,0.9,0.81
"Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,48.138791,-122.844791,2024,6,1.88,2.39,5.7,0.55,0.17,0.03,2.38,1.51,2.27,0,0,0,0.94,0.86,0.75,0,0,0,0.16,0.19,0.04,1.02,1.17,1.37,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.1,9.64
"Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,48.138791,-122.844791,2025,6,3.05,1.6,2.56,1.38,1.29,1.67,3.52,2.91,8.44,0,0,0,2.06,1.53,2.33,0,0,0,0.03,0.04,0,0.84,0.72,0.51,0,0,0,0.05,0.1,0.01,0.05,0.12,0.01,0,0,0,1.78,0.86,0.74
"Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,48.13964,-123.585069,2024,6,1.51,2.01,4.03,0.03,0.05,0,0.02,0.02,0,0,0,0,0.03,0.05,0,0,0,0,0.09,0.14,0.02,0.19,0.26,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.19,0.03
"Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,48.13964,-123.585069,2025,6,0.92,0.91,0.82,0,0,0,0.17,0.18,0.03,0,0,0,0.08,0.09,0.01,0,0,0,0.8,1.1,1.21,0.2,0.12,0.01,0,0,0,0.02,0.04,0,0,0.01,0,0,0,0,0.14,0.16,0.03
"Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,48.141606,-123.613191,2021,6,0.19,0.13,0.02,0.34,0.48,0.23,1.18,0.57,0.33,0,0,0,1.75,1.8,3.26,0,0,0,0.01,0.01,0,1.01,1.67,2.78,0.74,0.84,0.7,0.42,0.86,0.75,0,0,0,0,0,0,1.6,1.87,3.48
"Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,48.141606,-123.613191,2022,6,0.28,0.24,0.06,0,0,0,1.04,1.03,1.06,0,0,0,0.82,0.5,0.25,0,0,0,0,0.01,0,0.4,0.17,0.03,0.6,0.7,0.49,0.19,0.16,0.02,0,0.01,0,0,0,0,2.61,1.39,1.94
"Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,48.141606,-123.613191,2023,6,0.22,0.21,0.04,0.58,0.91,0.82,1.06,1.29,1.66,0,0,0,0.45,0.36,0.13,0,0,0,0,0.01,0,0.46,0.62,0.39,2.72,4.09,16.77,0.19,0.2,0.04,0,0.01,0,0,0,0,2.63,2.7,7.31
"Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,48.141606,-123.613191,2024,6,0.22,0.12,0.01,0.31,0.29,0.08,2.33,2.54,6.47,0,0,0,1.19,1.89,3.59,0,0,0,0,0,0,0.35,0.23,0.05,0.14,0.11,0.01,0.42,0.4,0.16,0.01,0.01,0,0,0,0,3.47,2.36,5.59
"Eastern_Strait_of_Juan_de_Fuca",7,"Freshwater_Bay",35,48.141606,-123.613191,2025,6,0.28,0.28,0.08,0.37,0.15,0.02,0.72,0.63,0.4,0,0,0,0.34,0.3,0.09,0,0,0,0,0,0,0.38,0.3,0.09,0.1,0.16,0.02,0.26,0.09,0.01,0,0,0,0,0,0,5.39,0.91,0.83
"Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,48.144779,-122.778533,2021,6,0.06,0.04,0,0,0,0,0.76,0.86,0.74,0,0,0,0.13,0.12,0.01,0,0,0,0,0,0,1.69,0.81,0.65,0.85,1.05,1.11,0,0,0,0.08,0.14,0.02,0,0,0,4.76,1.58,2.49
"Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,48.144779,-122.778533,2022,6,0.29,0.26,0.07,0.32,0.26,0.07,0.17,0.25,0.06,0,0,0,0.32,0.31,0.1,0,0,0,0,0,0,0.95,0.55,0.3,0.21,0.23,0.05,0.02,0.03,0,0,0,0,0,0,0,5.93,3.98,15.84
"Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,48.144779,-122.778533,2023,6,0.17,0.27,0.07,0.03,0.04,0,0.09,0.07,0,0.01,0.01,0,0.42,0.34,0.12,0,0,0,0,0,0,1.18,0.57,0.33,1.17,2.2,4.85,0,0,0,0.01,0.01,0,0,0,0,2.39,1.28,1.63
"Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,48.144779,-122.778533,2024,6,0.33,0.43,0.18,0.49,0.81,0.65,0.28,0.23,0.06,0,0,0,0.51,0.46,0.21,0,0,0,0,0,0,1.63,0.59,0.35,0.57,0.62,0.39,0.08,0.1,0.01,0.01,0.01,0,0,0,0,2.14,1.1,1.2
"Eastern_Strait_of_Juan_de_Fuca",7,"North_Beach",36,48.144779,-122.778533,2025,6,0.68,0.7,0.49,0.07,0.14,0.02,0.37,0.28,0.08,0,0,0,0.34,0.17,0.03,0,0,0,0,0,0,1.6,1.3,1.69,0.94,1.44,2.06,0,0,0,0.01,0.01,0,0,0,0,1.9,1.35,1.84
"Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,48.256822,-124.275318,2023,6,0.83,0.96,0.92,0,0.01,0,0.94,1.03,1.06,0,0,0,1.07,1.1,1.21,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02,0.02,0
"Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,48.256822,-124.275318,2024,6,1.46,1.78,3.16,0.01,0.02,0,1.83,1.69,2.86,0,0,0,2.44,1.35,1.83,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.03,0.02,0,0.02,0.02,0,0,0,0,0.16,0.24,0.06
"Eastern_Strait_of_Juan_de_Fuca",7,"Tongue_Point",37,48.256822,-124.275318,2025,6,1.62,2.3,5.27,0.02,0.05,0,2.14,2.78,7.74,0,0.01,0,2.95,4.01,16.06,0,0.01,0,0,0,0,0.04,0.08,0.01,0.01,0.03,0,0.05,0.06,0,0.04,0.07,0,0,0,0,0.13,0.27,0.07
"Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,48.18384,-122.7004,2022,6,0.52,0.64,0.41,0,0,0,0.22,0.26,0.07,0.01,0.03,0,0.06,0.09,0.01,0,0,0,0,0,0,3.2,1.87,3.48,0.07,0.14,0.02,0,0,0,1.51,3.43,11.74,0,0,0,1.67,2.07,4.28
"Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,48.18384,-122.7004,2023,6,4.12,3.7,13.68,0.38,0.32,0.1,4.47,5.88,34.61,0.01,0.02,0,0.14,0.17,0.03,0,0,0,0,0,0,0.56,0.92,0.85,5.89,5.86,34.32,0.01,0.02,0,0.11,0.14,0.02,0.04,0.05,0,4.31,1.97,3.89
"Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,48.18384,-122.7004,2024,6,3.44,4.2,17.61,0.46,0.39,0.15,1.01,1.35,1.82,0,0,0,0.3,0.31,0.1,0,0,0,0.01,0.01,0,0.49,0.32,0.1,1.78,3.36,11.26,0.06,0.1,0.01,0,0.01,0,0,0.01,0,5.46,4.02,16.19
"Eastern_Strait_of_Juan_de_Fuca",7,"Ebeys_Landing",38,48.18384,-122.7004,2025,6,0.04,0.07,0.01,0.17,0.3,0.09,0.78,1.21,1.45,0,0,0,0.13,0.13,0.02,0,0,0,0,0,0,0.09,0.12,0.01,0.12,0.14,0.02,0.16,0.3,0.09,0.02,0.05,0,0,0,0,4.51,4.37,19.1
"Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,48.225837,-122.771572,2022,6,0.76,1.64,2.69,0.88,0.9,0.81,0.47,0.41,0.17,0.02,0.04,0,0,0.01,0,0,0,0,0,0,0,0.94,1.85,3.43,1.98,2.34,5.48,0.86,1.98,3.93,0.11,0.12,0.02,0.03,0.06,0,3.07,2.33,5.44
"Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,48.225837,-122.771572,2023,6,0.07,0.11,0.01,1.05,1.39,1.93,0.21,0.3,0.09,0.01,0.01,0,0.03,0.03,0,0,0,0,0,0,0,0.34,0.25,0.06,5.04,9.39,88.17,0.57,0.62,0.38,0.62,0.94,0.88,0.01,0.01,0,10.2,5.36,28.74
"Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,48.225837,-122.771572,2024,6,0.07,0.08,0.01,0.9,1.39,1.93,0.42,0.48,0.23,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0.32,0.19,0.04,0.8,1.2,1.44,1.76,1.62,2.62,0.27,0.32,0.1,0,0,0,6.92,2.92,8.53
"Eastern_Strait_of_Juan_de_Fuca",7,"Partridge_Point",39,48.225837,-122.771572,2025,6,0.02,0.03,0,1.59,1.02,1.04,0.04,0.04,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0.19,0.08,0.01,0.14,0.11,0.01,0.49,0.5,0.25,0.03,0.05,0,0,0,0,7.12,1.25,1.57
"Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,48.256822,-124.275318,2023,6,0.13,0.13,0.02,0.08,0.09,0.01,0.07,0.15,0.02,0.01,0.02,0,0,0,0,0.05,0.04,0,0,0.01,0,0.23,0.28,0.08,0.24,0.59,0.34,0.11,0.14,0.02,0.11,0.21,0.04,0,0,0,9.43,10.59,112.06
"Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,48.256822,-124.275318,2024,6,0.06,0.07,0,0.18,0.34,0.12,0.11,0.1,0.01,0,0,0,0,0,0,0.18,0.23,0.05,0,0,0,0.12,0.12,0.01,0,0,0,0.14,0.14,0.02,0,0,0,0,0,0,6.53,2.83,8.03
"Western_Strait_of_Juan_de_Fuca",8,"Clallam_Bay_West",40,48.256822,-124.275318,2025,6,0.14,0.17,0.03,0.01,0.01,0,0.05,0.06,0,0,0,0,0,0,0,0.19,0.26,0.07,0,0,0,0.22,0.09,0.01,0,0,0,0.13,0.15,0.02,0,0.01,0,0,0,0,4.54,1.63,2.67
"Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,48.267782,-124.297828,2023,6,0.2,0.15,0.02,0.05,0.06,0,0.07,0.08,0.01,0,0,0,0.07,0.08,0.01,0.08,0.07,0,0.13,0.1,0.01,0.34,0.16,0.03,0.01,0.01,0,0.47,0.73,0.54,0.06,0.04,0,0,0,0,1.85,1.18,1.39
"Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,48.267782,-124.297828,2024,6,0.1,0.13,0.02,0.19,0.29,0.08,0.21,0.09,0.01,0,0,0,0.22,0.25,0.06,0.04,0.03,0,0.02,0.02,0,0.27,0.22,0.05,0.01,0.02,0,0.23,0.18,0.03,0,0.01,0,0,0,0,3.49,1.83,3.35
"Western_Strait_of_Juan_de_Fuca",8,"Sekiu_Point",41,48.267782,-124.297828,2025,6,0.12,0.14,0.02,0.31,0.51,0.26,0.71,0.95,0.89,0,0,0,0.28,0.32,0.1,0.16,0.12,0.01,0.25,0.31,0.1,0.68,0.24,0.06,0.04,0.08,0.01,0.4,0.28,0.08,0,0,0,0,0,0,3.28,1.93,3.73
"Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,48.318961,-122.849565,2023,6,0.03,0.07,0,0.37,0.5,0.25,1.24,0.59,0.34,0,0,0,0.01,0.01,0,0,0,0,0.02,0.03,0,1.18,1.15,1.33,2.25,2.63,6.93,0.07,0.12,0.01,0,0,0,0,0,0,1.6,0.52,0.28
"Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,48.318961,-122.849565,2024,6,2.39,2.25,5.05,0.19,0.12,0.01,3.44,2.34,5.48,0,0,0,0.99,0.54,0.3,0,0,0,0,0,0,1.57,0.93,0.86,0.76,0.31,0.1,0.01,0.01,0,0,0,0,0,0,0,0.34,0.21,0.04
"Eastern_Strait_of_Juan_de_Fuca",7,"Smith_Island",43,48.318961,-122.849565,2025,6,0.46,0.09,0.01,0.06,0.03,0,1.46,0.68,0.46,0,0,0,0.52,0.26,0.07,0,0,0,0.13,0.11,0.01,0.98,0.3,0.09,1.93,2.06,4.24,0.01,0.01,0,0,0,0,0,0,0,0.87,0.4,0.16
"Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,48.415477,-122.66477,2022,6,0.02,0.04,0,0.09,0.22,0.05,0.12,0.12,0.01,0,0,0,0.2,0.28,0.08,0,0,0,0.38,0.32,0.1,0.33,0.46,0.21,0.01,0.02,0,0.01,0.03,0,0,0,0,0,0,0,0.01,0.03,0
"Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,48.415477,-122.66477,2023,6,0.28,0.43,0.19,0,0,0,0.29,0.59,0.35,0,0,0,0.09,0.1,0.01,0,0,0,0.82,1.89,3.56,0.75,0.57,0.33,0.08,0.2,0.04,0,0,0,0.02,0.03,0,0,0,0,0.01,0.02,0
"Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,48.415477,-122.66477,2024,6,0.46,0.8,0.64,0,0,0,0.01,0.01,0,0,0,0,0.31,0.55,0.31,0,0,0,0.33,0.38,0.14,0.59,0.6,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"Eastern_Strait_of_Juan_de_Fuca",7,"Rosario_Head",44,48.415477,-122.66477,2025,6,0.11,0.13,0.02,0,0,0,0.1,0.09,0.01,0,0,0,0.16,0.27,0.07,0,0,0,2.22,2.02,4.08,0.55,0.53,0.28,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0
"San_Juan_Islands",9,"Watmough_Bay",45,48.431304,-122.803311,2023,6,0.01,0.01,0,0.01,0.01,0,0.41,0.26,0.07,0,0,0,0.2,0.32,0.1,0,0,0,1.41,1.31,1.71,1.36,1.95,3.79,0.02,0.03,0,0.04,0.09,0.01,0.06,0.06,0,0,0.01,0,1.96,1.08,1.16
"San_Juan_Islands",9,"Watmough_Bay",45,48.431304,-122.803311,2024,6,0.02,0.03,0,0.11,0.19,0.04,0.32,0.21,0.04,0,0,0,0.52,0.66,0.44,0,0,0,1.08,1.47,2.17,1.9,3.42,11.7,0.03,0.03,0,0,0,0,0,0,0,0,0.01,0,2.36,1.1,1.21
"San_Juan_Islands",9,"Watmough_Bay",45,48.431304,-122.803311,2025,6,0.01,0.01,0,0.04,0.07,0,0.36,0.32,0.1,0,0,0,0.22,0.21,0.04,0,0,0,0.77,0.64,0.41,0.43,0.39,0.15,0.02,0.02,0,0.06,0.13,0.02,0,0,0,0,0,0,1.71,0.7,0.49
"San_Juan_Islands",9,"Cattle_Point",46,48.45148,-122.961402,2023,6,0.06,0.11,0.01,0.02,0.04,0,0.02,0.02,0,0,0,0,0.17,0.14,0.02,0,0,0,0,0,0,0.49,0.59,0.35,0.1,0.08,0.01,0,0,0,0.22,0.1,0.01,0,0,0,0.47,0.3,0.09
"San_Juan_Islands",9,"Cattle_Point",46,48.45148,-122.961402,2024,6,0.72,1.1,1.21,0.11,0.23,0.06,0.05,0.09,0.01,0.02,0.04,0,0.16,0.13,0.02,0,0,0,0,0,0,2.79,2.98,8.91,0.25,0.3,0.09,0.17,0.37,0.14,0.19,0.2,0.04,0,0,0,0.57,0.88,0.78
"San_Juan_Islands",9,"Cattle_Point",46,48.45148,-122.961402,2025,6,0.73,0.66,0.43,0.05,0.05,0,0.42,0.79,0.62,0.01,0.01,0,0.06,0.07,0.01,0,0,0,0,0,0,1.22,0.6,0.36,2.33,1.99,3.96,0.04,0.09,0.01,0.26,0.15,0.02,0,0,0,2.11,2.31,5.34
"San_Juan_Islands",9,"Eagle_Cove",47,48.459734,-123.033258,2023,6,0.03,0.05,0,0.57,1.27,1.61,0.63,1.33,1.77,0,0,0,0.28,0.24,0.06,0,0,0,1.92,2.88,8.27,1.65,1.87,3.48,0.03,0.04,0,0,0,0,0,0.01,0,0,0,0,3.28,3,8.99
"San_Juan_Islands",9,"Eagle_Cove",47,48.459734,-123.033258,2024,6,0.01,0.01,0,0.01,0.02,0,0.04,0.05,0,0,0,0,0.08,0.12,0.02,0,0,0,0.73,0.67,0.44,0.62,0.68,0.47,0.01,0.02,0,0.05,0.09,0.01,0,0,0,0,0,0,2.97,3.3,10.89
"San_Juan_Islands",9,"Eagle_Cove",47,48.459734,-123.033258,2025,6,0.03,0.05,0,0,0.01,0,0.17,0.27,0.07,0,0,0,0.1,0.21,0.04,0,0,0,0.68,1.35,1.82,0.56,1.07,1.14,0,0.01,0,0,0,0,0.02,0.03,0,0,0,0,1.24,2.04,4.15
"North_Puget_Sound",10,"Burrows_Lighthouse",48,48.477268,-122.714451,2022,6,0.17,0.25,0.06,0.03,0.07,0.01,0.56,0.65,0.42,0,0,0,0.41,0.65,0.42,0,0,0,0.78,0.68,0.46,0.15,0.22,0.05,1.25,2.09,4.38,0.05,0.11,0.01,0,0,0,0,0,0,0.35,0.85,0.72
"North_Puget_Sound",10,"Burrows_Lighthouse",48,48.477268,-122.714451,2023,6,0.13,0.16,0.03,0.16,0.14,0.02,1.08,0.69,0.47,0,0,0,1.07,1.23,1.52,0,0,0,2.02,2.34,5.46,0.28,0.49,0.24,0.11,0.19,0.04,0,0,0,0.03,0.03,0,0,0,0,0.26,0.39,0.15
"North_Puget_Sound",10,"Burrows_Lighthouse",48,48.477268,-122.714451,2024,6,0.13,0.12,0.01,0.04,0.05,0,1.09,0.73,0.53,0,0,0,1.65,1.8,3.24,0,0,0,2.26,2.65,7.05,0.1,0.18,0.03,0.03,0.05,0,0.01,0.03,0,0,0.01,0,0,0,0,0.46,0.53,0.28
"North_Puget_Sound",10,"Burrows_Lighthouse",48,48.477268,-122.714451,2025,6,0.07,0.08,0.01,0.12,0.29,0.09,1.87,1.34,1.8,0,0,0,1.43,1.01,1.01,0,0,0,1.19,1.71,2.92,0.01,0.02,0,0.81,1.53,2.33,0,0,0,0,0,0,0,0,0,2.52,1.66,2.75
"San_Juan_Islands",9,"Deadmans_Bay",49,48.512846,-123.147129,2022,6,0,0.01,0,0.22,0.32,0.1,0.05,0.11,0.01,0,0.01,0,0.09,0.06,0,0,0,0,1.54,0.8,0.64,1.29,1.32,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.24,0.06
"San_Juan_Islands",9,"Deadmans_Bay",49,48.512846,-123.147129,2023,6,0.19,0.24,0.06,0.5,1.17,1.36,0.04,0.1,0.01,0,0,0,0.04,0.03,0,0,0,0,1.79,0.74,0.55,2.19,2.05,4.22,0.01,0.03,0,1.2,2.94,8.64,0,0,0,0,0,0,0.11,0.13,0.02
"San_Juan_Islands",9,"Deadmans_Bay",49,48.512846,-123.147129,2024,6,0,0.01,0,0.86,0.89,0.79,0.06,0.07,0,0,0,0,0.05,0.07,0.01,0,0,0,1.53,0.84,0.7,1,0.84,0.7,0,0.01,0,0.21,0.51,0.26,0,0.01,0,0,0,0,0.47,0.3,0.09
